openTimeMs,open,high,low,close,volume,closeTimeMs,quoteAssetVolume,tradeCount,takerBuyBaseVolume,takerBuyQuoteVolume,ignore
1609459200000,50080.78571431,50189.90377215,49833.08099602,50000.00000000,1000.00000000,1609462799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609462800000,50087.68384738,50117.30260450,50045.69283023,50071.18193408,1000.00000000,1609466399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609466400000,50098.25288400,50316.39751177,49939.02842303,50136.60121402,1000.00000000,1609469999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609470000000,50286.47855810,50466.26348541,50172.32273404,50214.33804170,1000.00000000,1609473599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609473600000,50404.64073457,50475.29351106,50248.61748619,50454.73478672,1000.00000000,1609477199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609477200000,50606.04407026,50687.31954822,50405.08482794,50529.21712997,1000.00000000,1609480799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609480800000,50260.65711477,50515.72265024,50087.73597552,50329.74644710,1000.00000000,1609484399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609484400000,50591.45132250,50753.60566649,50319.92687498,50496.21011591,1000.00000000,1609487999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609488000000,50447.69989259,50690.05551456,50381.26279900,50542.74262021,1000.00000000,1609491599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609491600000,50685.51406059,50845.96108838,50426.53807771,50599.35088338,1000.00000000,1609495199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609495200000,50784.67770404,50838.03884596,50565.05293890,50722.52784072,1000.00000000,1609498799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609498800000,50790.60651339,51043.42074469,50618.88786312,50868.98738811,1000.00000000,1609502399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609502400000,51146.18586894,51365.01644655,51054.12522200,51201.69912543,1000.00000000,1609505999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609506000000,51394.06460025,51592.09552662,51348.54550277,51433.02642679,1000.00000000,1609509599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609509600000,51459.86074921,51593.75381994,51394.20835898,51555.12786227,1000.00000000,1609513199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609513200000,51580.33413021,51773.71195102,51451.63854326,51507.46354181,1000.00000000,1609516799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609516800000,51432.82741603,51512.76309290,51208.30113087,51404.53106831,1000.00000000,1609520399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609520400000,51561.04265385,51748.89008191,51530.73115698,51553.79950735,1000.00000000,1609523999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609524000000,52010.09579500,52045.80935823,51723.50880964,51916.01567279,1000.00000000,1609527599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609527600000,51977.44031808,52046.02755501,51890.52756636,52024.34704557,1000.00000000,1609531199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609531200000,52148.79139895,52211.52686179,51981.84061616,52103.08238682,1000.00000000,1609534799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609534800000,52311.72224283,52388.76132950,52194.12002220,52309.43763090,1000.00000000,1609538399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609538400000,52069.67307252,52260.48562806,52069.33481688,52118.72857130,1000.00000000,1609541999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609542000000,52241.38814097,52349.07854039,52012.38710804,52156.27310787,1000.00000000,1609545599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609545600000,52402.73562995,52536.86133084,52281.50132003,52354.34561439,1000.00000000,1609549199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609549200000,52543.02125369,52761.87402844,52476.98124648,52629.02649146,1000.00000000,1609552799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609552800000,52643.68368594,52850.50361283,52499.73283334,52680.90055693,1000.00000000,1609556399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609556400000,52816.28498231,52918.07746111,52734.60640059,52856.22052867,1000.00000000,1609559999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609560000000,52986.34329595,53064.99425904,52960.88573613,53005.86321853,1000.00000000,1609563599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609563600000,53246.41784703,53450.40131442,53110.95425797,53262.32858027,1000.00000000,1609567199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609567200000,53220.24524657,53343.34822976,53079.49416251,53139.68413743,1000.00000000,1609570799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609570800000,53362.92171757,53363.00290551,53295.95153157,53353.33427494,1000.00000000,1609574399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609574400000,53136.40782660,53266.42715284,53005.46670185,53150.43019660,1000.00000000,1609577999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609578000000,52719.43875020,52814.87307201,52676.69847000,52726.44111215,1000.00000000,1609581599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609581600000,52699.70020370,52885.29913168,52540.49525167,52705.06296651,1000.00000000,1609585199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609585200000,52555.83923648,52638.86006459,52452.74883450,52621.90095724,1000.00000000,1609588799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609588800000,52923.69157701,52990.72922809,52733.41871295,52897.10340586,1000.00000000,1609592399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609592400000,53180.18421329,53314.74334740,53085.02845258,53129.95658578,1000.00000000,1609595999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609596000000,52925.96762406,52991.02671506,52876.99911525,52986.14163752,1000.00000000,1609599599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609599600000,53250.64119103,53425.56146111,53236.07554520,53255.61392219,1000.00000000,1609603199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609603200000,53138.06155954,53281.12643349,53099.17451219,53155.17335734,1000.00000000,1609606799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
