openTimeMs,open,high,low,close,volume,closeTimeMs,quoteAssetVolume,tradeCount,takerBuyBaseVolume,takerBuyQuoteVolume,ignore
1609459200000,50053.10134508,50140.39579136,49854.93757045,49988.47277363,1000.00000000,1609462799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609462800000,49999.36924261,50023.06424830,49965.77642889,49986.16771197,1000.00000000,1609466399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609466400000,49960.41606706,50134.93176927,49833.03649828,49991.09473107,1000.00000000,1609469999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609470000000,50113.87111113,50257.69905297,50022.54645187,50056.15869801,1000.00000000,1609473599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609473600000,49949.71769557,50006.23991676,49824.89909687,49989.79293730,1000.00000000,1609477199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609477200000,49941.67327908,50006.69366146,49780.90588523,49880.21172685,1000.00000000,1609480799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609480800000,49971.31400166,50175.36643004,49832.97709026,50026.58546753,1000.00000000,1609484399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609484400000,50054.80596699,50184.52944218,49837.58640897,49978.61300172,1000.00000000,1609487999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609488000000,49906.60912317,50100.49362075,49853.45944830,49982.64330527,1000.00000000,1609491599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609491600000,50078.20132470,50206.55894693,49871.02053840,50009.27078294,1000.00000000,1609495199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609495200000,50068.30370960,50110.99262314,49892.60389749,50018.58381895,1000.00000000,1609498799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609498800000,50030.37999515,50232.63138019,49893.00507494,50093.08469493,1000.00000000,1609502399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609502400000,50008.12031535,50183.18477744,49934.47179780,50052.53092054,1000.00000000,1609505999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609506000000,49977.67111297,50136.09585406,49941.25583498,50008.84057420,1000.00000000,1609509599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609509600000,49864.72058136,49971.83503794,49812.19866917,49940.93427181,1000.00000000,1609513199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
