openTimeMs,open,high,low,close,volume,closeTimeMs,quoteAssetVolume,tradeCount,takerBuyBaseVolume,takerBuyQuoteVolume,ignore
1609459200000,50096.16357654,50150.72260546,49972.31121739,50055.77071938,1000.00000000,1609462799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609462800000,49828.25525874,49843.06463729,49807.25975016,49820.00430209,1000.00000000,1609466399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609466400000,49910.83756234,50019.90987622,49831.22533185,49930.01172735,1000.00000000,1609469999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609470000000,49955.35455346,50045.24701711,49898.27664143,49919.28429526,1000.00000000,1609473599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609473600000,50109.54145959,50144.86784783,50031.52983540,50134.58848567,1000.00000000,1609477199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609477200000,50159.09326511,50199.73100410,50058.61364395,50120.67979497,1000.00000000,1609480799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609480800000,50182.32716092,50309.85992865,50095.86659129,50216.87182708,1000.00000000,1609484399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609484400000,49952.39613634,50033.47330834,49816.63391259,49904.77553305,1000.00000000,1609487999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609488000000,50001.24736406,50122.42517505,49968.02881727,50048.76872787,1000.00000000,1609491599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609491600000,49945.00047638,50025.22399027,49815.51248494,49901.91888778,1000.00000000,1609495199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609495200000,50018.53012158,50045.21069254,49908.71773901,49987.45518992,1000.00000000,1609498799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609498800000,50072.95167788,50199.35879353,49987.09235275,50112.14211524,1000.00000000,1609502399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609502400000,49902.85775963,50012.27304843,49856.82743616,49930.61438787,1000.00000000,1609505999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609506000000,49990.05414701,50089.06961019,49967.29459827,50009.53506027,1000.00000000,1609509599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609509600000,50152.32021858,50219.26675394,50119.49402346,50199.95377511,1000.00000000,1609513199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609513200000,50204.41188644,50301.10079685,50140.06409297,50167.97659224,1000.00000000,1609516799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609516800000,50062.32442268,50102.29226111,49950.06128010,50048.17624882,1000.00000000,1609520399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609520400000,50209.32784680,50303.25156083,50194.17209837,50205.70627355,1000.00000000,1609523999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609524000000,50350.81224377,50368.66902539,50207.51875109,50303.77218267,1000.00000000,1609527599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609527600000,49969.14614012,50003.43975859,49925.68976427,49992.59950387,1000.00000000,1609531199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609531200000,50345.18220680,50376.54993822,50261.70681540,50322.32770073,1000.00000000,1609534799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609534800000,50290.39806396,50328.91760730,50231.59695365,50289.25575800,1000.00000000,1609538399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609538400000,50131.57245722,50226.97873499,50131.40332940,50156.10020661,1000.00000000,1609541999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609542000000,50134.74931647,50188.59451618,50020.24880001,50092.19179992,1000.00000000,1609545599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609545600000,50447.08023667,50514.14308711,50386.46308170,50422.88522888,1000.00000000,1609549199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609549200000,50141.63519916,50251.06158654,50108.61519555,50184.63781805,1000.00000000,1609552799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609552800000,50078.48990186,50181.89986530,50006.51447556,50097.09833735,1000.00000000,1609556399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609556400000,50088.71877755,50139.61501695,50047.87948669,50108.68655073,1000.00000000,1609559999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609560000000,50409.23778524,50448.56326679,50396.50900534,50418.99774654,1000.00000000,1609563599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609563600000,50323.53504592,50425.52677962,50255.80325140,50331.49041255,1000.00000000,1609567199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609567200000,50463.13186388,50524.68335548,50392.75632185,50422.85130931,1000.00000000,1609570799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609570800000,50406.68643599,50406.72702996,50373.20134299,50401.89271468,1000.00000000,1609574399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609574400000,50327.48005158,50392.48971470,50262.00948921,50334.49123658,1000.00000000,1609577999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609578000000,50515.74512462,50563.46228552,50494.37498452,50519.24630559,1000.00000000,1609581599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609581600000,50288.73236947,50381.53183347,50209.12989346,50291.41375088,1000.00000000,1609585199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609585200000,50337.78539213,50379.29580618,50286.24019114,50370.81625251,1000.00000000,1609588799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609588800000,50505.05595128,50538.57477682,50409.91951925,50491.76186570,1000.00000000,1609592399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609592400000,50442.52171470,50509.80128176,50394.94383435,50417.40790095,1000.00000000,1609595999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609596000000,50494.59575340,50527.12529890,50470.11149899,50524.68276012,1000.00000000,1609599599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609599600000,50418.45449252,50505.91462757,50411.17166961,50420.94085810,1000.00000000,1609603199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609603200000,50473.27283559,50544.80527256,50453.82931191,50481.82873449,1000.00000000,1609606799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609606800000,50247.96517851,50297.40289541,50203.93130950,50228.32975346,1000.00000000,1609610399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609610400000,50326.76511137,50327.31959319,50236.06286260,50311.15931026,1000.00000000,1609613999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609614000000,50372.75980430,50383.41853395,50303.24056605,50345.75518544,1000.00000000,1609617599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
