openTimeMs,open,high,low,close,volume,closeTimeMs,quoteAssetVolume,tradeCount,takerBuyBaseVolume,takerBuyQuoteVolume,ignore
1765814400000,87033.21000000,87220.00000000,85146.64000000,86149.96000000,5789.22914000,1765828799999,498631890.23893590,2131548,2858.67071000,246225632.26571540,0
1765828800000,86149.96000000,86472.70000000,85530.01000000,86432.08000000,2560.44514000,1765843199999,220330387.48773770,928277,1196.08883000,102944893.13655740,0
1765843200000,86432.08000000,86535.22000000,85386.00000000,85875.92000000,2272.85750000,1765857599999,195351902.88940050,817930,1081.08923000,92942805.93731530,0
1765857600000,85875.91000000,86615.38000000,85266.00000000,86021.51000000,2433.06768000,1765871999999,209435498.81946750,609348,1090.66279000,93877622.01779420,0
1765872000000,86021.51000000,87330.00000000,85930.97000000,87261.45000000,2417.24589000,1765886399999,209585369.13788840,687177,1233.40972000,106943686.29013730,0
1765886400000,87261.46000000,88175.98000000,86107.43000000,87977.43000000,6730.13202000,1765900799999,586929381.12871760,2123876,3310.05361000,288902066.87434420,0
1765900800000,87977.44000000,88050.17000000,87061.23000000,87585.77000000,3497.75820000,1765915199999,306446618.40502090,1390900,1801.48247000,157879819.08612110,0
1765915200000,87585.76000000,87931.48000000,87343.75000000,87863.42000000,1104.98888000,1765929599999,96924658.27228870,470461,549.27964000,48185082.26074790,0
1765929600000,87863.43000000,87950.00000000,87150.01000000,87213.59000000,1179.65134000,1765943999999,103237747.27841340,482964,466.50915000,40835078.86436710,0
1765944000000,87213.60000000,87398.54000000,86209.11000000,87045.59000000,2094.81095000,1765958399999,181818702.85030510,617398,994.67179000,86329542.62881370,0
1765958400000,87045.59000000,87137.42000000,86238.91000000,86983.26000000,1681.23270000,1765972799999,145696174.92143710,601966,823.45000000,71364416.58510030,0
1765972800000,86983.26000000,90365.85000000,86817.27000000,87233.44000000,8132.27731000,1765987199999,720213842.33787270,2001066,3800.42900000,336320060.39134880,0
1765987200000,87233.44000000,87769.23000000,85314.00000000,86018.53000000,5045.61646000,1766001599999,436107367.01162050,1771041,2478.71192000,214378157.32187110,0
1766001600000,86018.53000000,86431.14000000,85644.09000000,86243.22000000,1700.52853000,1766015999999,146274662.27071060,584203,713.50652000,61390757.46514280,0
1766016000000,86243.23000000,86863.75000000,85863.93000000,86618.34000000,1716.00096000,1766030399999,148223978.12373070,619197,835.21438000,72143612.69818010,0
1766030400000,86618.35000000,86901.40000000,86384.61000000,86833.84000000,1551.20199000,1766044799999,134495547.35367270,399858,724.23448000,62796673.61984750,0
1766044800000,86833.83000000,87453.63000000,86685.14000000,87300.74000000,1894.81711000,1766059199999,165087865.91593020,518982,934.47081000,81431802.90363510,0
1766059200000,87300.50000000,89477.61000000,87109.76000000,88513.44000000,7315.08784000,1766073599999,646710766.28336740,2122817,3445.32588000,304601131.43003580,0
1766073600000,88513.43000000,88533.61000000,84481.31000000,84483.79000000,9332.10895000,1766087999999,803384928.72006090,2343528,4864.50598000,418805843.58639830,0
1766088000000,84483.80000000,85835.90000000,84450.01000000,85516.41000000,3596.20078000,1766102399999,306320786.27288460,942565,1864.78685000,158867790.73193980,0
1766102400000,85516.41000000,87568.99000000,85110.24000000,86891.39000000,3311.66901000,1766116799999,285710912.21106340,1182873,1714.05122000,147931228.67993130,0
1766116800000,86891.39000000,88449.06000000,86647.51000000,87953.40000000,3713.59538000,1766131199999,325016064.78102870,996103,2059.85020000,180325364.58216020,0
1766131200000,87953.39000000,88385.06000000,87742.60000000,88198.70000000,1797.82182000,1766145599999,158386121.04469190,639220,951.51545000,83833607.38366450,0
1766145600000,88198.70000000,89399.97000000,87514.59000000,87951.87000000,5988.71834000,1766159999999,528251235.92370540,1639167,2788.52234000,246118269.30367070,0
1766160000000,87951.86000000,88882.55000000,86846.16000000,87845.92000000,4584.61046000,1766174399999,402032559.24287510,1417704,2262.86101000,198501866.25058870,0
1766174400000,87845.92000000,88426.85000000,87614.79000000,88136.94000000,1860.23503000,1766188799999,163839732.72949940,607186,1103.34429000,97175949.16472620,0
1766188800000,88136.95000000,88339.27000000,87961.60000000,88214.98000000,984.44715000,1766203199999,86780474.86093550,224188,583.99044000,51483517.42571590,0
1766203200000,88214.98000000,88573.07000000,88123.07000000,88275.41000000,797.87192000,1766217599999,70465230.87775860,199607,370.18006000,32694849.07814550,0
1766217600000,88275.41000000,88428.00000000,88107.35000000,88277.66000000,821.72303000,1766231999999,72520013.04052370,186262,330.42295000,29161839.93509600,0
1766232000000,88277.66000000,88343.73000000,87795.76000000,88178.71000000,1315.67537000,1766246399999,115955453.27595540,271332,559.81615000,49341498.95854720,0
1767686400000,96052.73240000,96532.99606200,95572.46873800,96052.73240000,574.10491000,1767700799999,50646063.75424630,146754,275.81192000,24333152.68544030,0
1767700800000,93171.15042800,93637.00618014,92705.29467586,93171.15042800,629.30956000,1767715199999,55551786.91834000,146283,336.14911000,29672787.24625560,0
1767715200000,95966.28494084,96446.11636554,95486.45351614,95966.28494084,991.41687000,1767729599999,87337728.98064220,204114,533.39987000,46984600.58384830,0
1767729600000,93087.29639261,93552.73287458,92621.85991065,93087.29639261,455.57319000,1767743999999,40140932.57417530,118578,214.68133000,18916909.20794600,0
1767744000000,95879.91528439,96359.31486082,95400.51570797,95879.91528439,1439.81605000,1767758399999,127678805.08246590,435641,763.41724000,67698683.63950660,0
1767758400000,93003.51782586,93468.53541499,92538.50023673,93003.51782586,2206.50881000,1767772799999,194370742.44310240,679834,897.06796000,79050379.63646530,0
1767772800000,95793.62336064,96272.59147744,95314.65524383,95793.62336064,1240.46771000,1767787199999,109522574.31517580,305413,622.66210000,54978063.71967710,0
1767787200000,92919.81465982,93384.41373312,92455.21558652,92919.81465982,799.08995000,1767801599999,70670188.39110350,287086,419.16547000,37083425.01058120,0
