openTimeMs,open,high,low,close,volume,closeTimeMs,quoteAssetVolume,tradeCount,takerBuyBaseVolume,takerBuyQuoteVolume,ignore
1609459200000,50076.46300442,50185.58106227,49828.75828614,49995.67729011,1000.00000000,1609462799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609462800000,50011.31480529,50040.93356240,49969.32378813,49994.81289199,1000.00000000,1609466399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609466400000,49958.31219414,50176.45682190,49799.08773316,49996.66052415,1000.00000000,1609469999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609470000000,50093.20002815,50272.98495546,49979.04420409,50021.05951175,1000.00000000,1609473599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609473600000,49946.07829933,50016.73107582,49790.05505096,49996.17235149,1000.00000000,1609477199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609477200000,50031.90633786,50113.18181583,49830.94709554,49955.07939757,1000.00000000,1609480799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609480800000,49940.88021799,50195.94575346,49767.95907874,50009.96955032,1000.00000000,1609484399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609484400000,50087.22108223,50249.37542622,49815.69663471,49991.97987565,1000.00000000,1609487999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609488000000,49898.44851186,50140.80413383,49832.01141827,49993.49123948,1000.00000000,1609491599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609491600000,50089.63972081,50250.08674860,49830.66373793,50003.47654360,1000.00000000,1609495199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609495200000,50069.11879542,50122.47993734,49849.49403028,50006.96893211,1000.00000000,1609498799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609498800000,49956.52588588,50209.34011718,49784.80723561,50034.90676060,1000.00000000,1609502399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609502400000,49964.18583871,50183.01641632,49872.12519178,50019.69909520,1000.00000000,1609505999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609506000000,49964.35338879,50162.38431515,49918.83429131,50003.31521532,1000.00000000,1609509599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609509600000,49882.58323887,50016.47630960,49816.93084863,49977.85035193,1000.00000000,1609513199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609513200000,50042.43071738,50235.80853819,49913.73513043,49969.56012898,1000.00000000,1609516799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609516800000,50035.68661358,50115.62229045,49811.16032842,50007.39026586,1000.00000000,1609520399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609520400000,50046.57557131,50234.42299938,50016.26407445,50039.33242482,1000.00000000,1609523999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609524000000,50095.32982812,50131.04339136,49808.74284276,50001.24970592,1000.00000000,1609527599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609527600000,49949.90357369,50018.49081063,49862.99082198,49996.81030119,1000.00000000,1609531199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609531200000,50061.66229874,50124.39776158,49894.71151595,50015.95328661,1000.00000000,1609534799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609534800000,49958.67825299,50035.71733966,49841.07603236,49956.39364106,1000.00000000,1609538399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609538400000,49941.57618171,50132.38873725,49941.23792607,49990.63168049,1000.00000000,1609541999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609542000000,50099.82590908,50207.51630850,49870.82487615,50014.71087598,1000.00000000,1609545599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
