openTimeMs,open,high,low,close,volume,closeTimeMs,quoteAssetVolume,tradeCount,takerBuyBaseVolume,takerBuyQuoteVolume,ignore
1609459200000,50033.18834068,50087.74736960,49909.33598153,49992.79548352,1000.00000000,1609462799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609462800000,49999.60577663,50014.41515519,49978.61026806,49991.35481998,1000.00000000,1609466399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609466400000,49975.26004191,50084.33235580,49895.64781143,49994.43420692,1000.00000000,1609469999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609470000000,50071.16944446,50161.06190811,50014.09153242,50035.09918625,1000.00000000,1609473599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609473600000,49968.57355973,50003.89994798,49890.56193555,49993.62058581,1000.00000000,1609477199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609477200000,49963.54579943,50004.18353841,49863.06617827,49925.13232928,1000.00000000,1609480799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609480800000,49982.07125104,50109.60401877,49895.61068141,50016.61591720,1000.00000000,1609484399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609484400000,50034.25372937,50115.33090136,49898.49150561,49986.63312608,1000.00000000,1609487999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609488000000,49941.63070198,50062.80851297,49908.41215519,49989.15206579,1000.00000000,1609491599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609491600000,50048.87582794,50129.09934183,49919.38783650,50005.79423934,1000.00000000,1609495199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609495200000,50042.68981850,50069.37038946,49932.87743593,50011.61488685,1000.00000000,1609498799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609498800000,50018.98749697,50145.39461262,49933.12817184,50058.17793433,1000.00000000,1609502399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609502400000,50005.07519709,50114.49048590,49959.04487363,50032.83182534,1000.00000000,1609505999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609506000000,49986.04444561,50085.05990879,49963.28489687,50005.52535887,1000.00000000,1609509599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609509600000,49915.45036335,49982.39689872,49882.62416823,49963.08391988,1000.00000000,1609513199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609513200000,49985.70217583,50082.39108623,49921.35438235,49949.26688163,1000.00000000,1609516799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609516800000,50026.46528362,50066.43312206,49914.20214104,50012.31710976,1000.00000000,1609520399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
