openTimeMs,open,high,low,close,volume,closeTimeMs,quoteAssetVolume,tradeCount,takerBuyBaseVolume,takerBuyQuoteVolume,ignore
1609459200000,50598.10005099,50707.21810883,50390.78818985,50557.70719383,1000.00000000,1609462799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609462800000,49928.25310769,49957.87186481,49894.51304719,49920.00215104,1000.00000000,1609466399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609466400000,49965.83169867,50164.80216142,49806.60723769,49985.00586367,1000.00000000,1609469999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609470000000,50025.71240583,50205.49733314,49947.62683996,49989.64214763,1000.00000000,1609473599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609473600000,50082.24721676,50127.85296717,49926.22396838,50107.29424283,1000.00000000,1609477199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609477200000,50148.75336763,50230.02884560,49986.20759545,50110.33989748,1000.00000000,1609480799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609480800000,50133.89124737,50354.41211668,49960.97010813,50168.43591354,1000.00000000,1609484399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609484400000,50070.00836982,50232.16271381,49846.10452559,50022.38776653,1000.00000000,1609487999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609488000000,50056.86300013,50251.69725829,49990.42590654,50104.38436394,1000.00000000,1609491599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609491600000,50084.04103249,50244.48806028,49868.14663821,50040.95944389,1000.00000000,1609495199999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609495200000,50124.80252662,50178.16366854,49936.25269313,50093.72759496,1000.00000000,1609498799999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609498800000,50126.88062026,50340.50441420,49955.16196999,50166.07105762,1000.00000000,1609502399999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609502400000,50057.55056569,50248.62451506,49965.48991876,50085.30719394,1000.00000000,1609505999999,50000000.00000000,1000,500.00000000,25000000.00000000,0
1609506000000,50115.28661687,50293.83662997,50069.76751939,50134.76753014,1000.00000000,1609509599999,50000000.00000000,1000,500.00000000,25000000.00000000,0
